representacion,clasificador,carga_train,carga_test,distancia_carga,fold,clase,diametro_pulg,n,recall
espectrograma,SVM-RBF,2,3,1,4,B,0.021,22,1.0
espectrograma,SVM-RBF,2,3,1,4,IR,0.007,22,1.0
espectrograma,SVM-RBF,2,3,1,4,IR,0.014,22,1.0
espectrograma,SVM-RBF,2,3,1,4,IR,0.021,22,1.0
espectrograma,SVM-RBF,2,3,1,4,Normal,0.0,93,1.0
espectrograma,SVM-RBF,2,3,1,4,OR,0.007,22,1.0
espectrograma,SVM-RBF,2,3,1,4,OR,0.014,22,1.0
espectrograma,SVM-RBF,2,3,1,4,OR,0.021,22,1.0
espectrograma,SVM-RBF,3,0,3,0,B,0.007,24,1.0
espectrograma,SVM-RBF,3,0,3,0,B,0.014,24,0.9166666666666666
espectrograma,SVM-RBF,3,0,3,0,B,0.021,24,0.9583333333333334
espectrograma,SVM-RBF,3,0,3,0,IR,0.007,24,1.0
espectrograma,SVM-RBF,3,0,3,0,IR,0.014,24,0.0
espectrograma,SVM-RBF,3,0,3,0,IR,0.021,24,0.6666666666666666
espectrograma,SVM-RBF,3,0,3,0,Normal,0.0,48,1.0
espectrograma,SVM-RBF,3,0,3,0,OR,0.007,24,1.0
espectrograma,SVM-RBF,3,0,3,0,OR,0.014,24,1.0
espectrograma,SVM-RBF,3,0,3,0,OR,0.021,24,1.0
espectrograma,SVM-RBF,3,0,3,1,B,0.007,23,1.0
espectrograma,SVM-RBF,3,0,3,1,B,0.014,22,1.0
espectrograma,SVM-RBF,3,0,3,1,B,0.021,23,0.782608695652174
espectrograma,SVM-RBF,3,0,3,1,IR,0.007,22,1.0
espectrograma,SVM-RBF,3,0,3,1,IR,0.014,22,0.0
espectrograma,SVM-RBF,3,0,3,1,IR,0.021,23,0.9130434782608696
espectrograma,SVM-RBF,3,0,3,1,Normal,0.0,46,1.0
espectrograma,SVM-RBF,3,0,3,1,OR,0.007,23,1.0
espectrograma,SVM-RBF,3,0,3,1,OR,0.014,22,1.0
espectrograma,SVM-RBF,3,0,3,1,OR,0.021,23,1.0
espectrograma,SVM-RBF,3,0,3,2,B,0.007,22,1.0
espectrograma,SVM-RBF,3,0,3,2,B,0.014,23,1.0
espectrograma,SVM-RBF,3,0,3,2,B,0.021,22,0.7727272727272727
espectrograma,SVM-RBF,3,0,3,2,IR,0.007,23,1.0
espectrograma,SVM-RBF,3,0,3,2,IR,0.014,23,0.0
espectrograma,SVM-RBF,3,0,3,2,IR,0.021,22,1.0
espectrograma,SVM-RBF,3,0,3,2,Normal,0.0,47,1.0
espectrograma,SVM-RBF,3,0,3,2,OR,0.007,22,1.0
espectrograma,SVM-RBF,3,0,3,2,OR,0.014,23,1.0
espectrograma,SVM-RBF,3,0,3,2,OR,0.021,22,1.0
espectrograma,SVM-RBF,3,0,3,3,B,0.007,23,1.0
espectrograma,SVM-RBF,3,0,3,3,B,0.014,22,1.0
espectrograma,SVM-RBF,3,0,3,3,B,0.021,23,0.6956521739130435
espectrograma,SVM-RBF,3,0,3,3,IR,0.007,22,1.0
espectrograma,SVM-RBF,3,0,3,3,IR,0.014,22,0.0454545454545454
espectrograma,SVM-RBF,3,0,3,3,IR,0.021,23,1.0
espectrograma,SVM-RBF,3,0,3,3,Normal,0.0,46,1.0
espectrograma,SVM-RBF,3,0,3,3,OR,0.007,23,1.0
espectrograma,SVM-RBF,3,0,3,3,OR,0.014,22,1.0
espectrograma,SVM-RBF,3,0,3,3,OR,0.021,23,0.9565217391304348
espectrograma,SVM-RBF,3,0,3,4,B,0.007,22,1.0
espectrograma,SVM-RBF,3,0,3,4,B,0.014,22,0.9545454545454546
espectrograma,SVM-RBF,3,0,3,4,B,0.021,22,1.0
espectrograma,SVM-RBF,3,0,3,4,IR,0.007,22,1.0
espectrograma,SVM-RBF,3,0,3,4,IR,0.014,22,0.0
espectrograma,SVM-RBF,3,0,3,4,IR,0.021,22,0.9545454545454546
espectrograma,SVM-RBF,3,0,3,4,Normal,0.0,46,1.0
espectrograma,SVM-RBF,3,0,3,4,OR,0.007,22,1.0
espectrograma,SVM-RBF,3,0,3,4,OR,0.014,22,1.0
espectrograma,SVM-RBF,3,0,3,4,OR,0.021,22,1.0
espectrograma,SVM-RBF,3,1,2,0,B,0.007,24,1.0
espectrograma,SVM-RBF,3,1,2,0,B,0.014,24,0.875
espectrograma,SVM-RBF,3,1,2,0,B,0.021,24,0.0
espectrograma,SVM-RBF,3,1,2,0,IR,0.007,24,1.0
espectrograma,SVM-RBF,3,1,2,0,IR,0.014,24,0.0
espectrograma,SVM-RBF,3,1,2,0,IR,0.021,24,1.0
espectrograma,SVM-RBF,3,1,2,0,Normal,0.0,95,1.0
espectrograma,SVM-RBF,3,1,2,0,OR,0.007,24,1.0
espectrograma,SVM-RBF,3,1,2,0,OR,0.014,24,1.0
espectrograma,SVM-RBF,3,1,2,0,OR,0.021,24,1.0
espectrograma,SVM-RBF,3,1,2,1,B,0.007,22,1.0
espectrograma,SVM-RBF,3,1,2,1,B,0.014,23,1.0
espectrograma,SVM-RBF,3,1,2,1,B,0.021,22,0.0
espectrograma,SVM-RBF,3,1,2,1,IR,0.007,23,1.0
espectrograma,SVM-RBF,3,1,2,1,IR,0.014,22,0.0
espectrograma,SVM-RBF,3,1,2,1,IR,0.021,22,1.0
espectrograma,SVM-RBF,3,1,2,1,Normal,0.0,93,1.0
espectrograma,SVM-RBF,3,1,2,1,OR,0.007,23,1.0
espectrograma,SVM-RBF,3,1,2,1,OR,0.014,23,1.0
espectrograma,SVM-RBF,3,1,2,1,OR,0.021,23,1.0
espectrograma,SVM-RBF,3,1,2,2,B,0.007,23,0.9130434782608696
espectrograma,SVM-RBF,3,1,2,2,B,0.014,22,0.7727272727272727
espectrograma,SVM-RBF,3,1,2,2,B,0.021,23,0.0
espectrograma,SVM-RBF,3,1,2,2,IR,0.007,22,1.0
espectrograma,SVM-RBF,3,1,2,2,IR,0.014,23,0.0
espectrograma,SVM-RBF,3,1,2,2,IR,0.021,23,1.0
espectrograma,SVM-RBF,3,1,2,2,Normal,0.0,93,1.0
espectrograma,SVM-RBF,3,1,2,2,OR,0.007,22,1.0
espectrograma,SVM-RBF,3,1,2,2,OR,0.014,22,1.0
espectrograma,SVM-RBF,3,1,2,2,OR,0.021,22,1.0
espectrograma,SVM-RBF,3,1,2,3,B,0.007,22,1.0
espectrograma,SVM-RBF,3,1,2,3,B,0.014,23,0.9565217391304348
espectrograma,SVM-RBF,3,1,2,3,B,0.021,22,0.0
espectrograma,SVM-RBF,3,1,2,3,IR,0.007,23,1.0
espectrograma,SVM-RBF,3,1,2,3,IR,0.014,22,0.0
espectrograma,SVM-RBF,3,1,2,3,IR,0.021,22,1.0
espectrograma,SVM-RBF,3,1,2,3,Normal,0.0,93,1.0
espectrograma,SVM-RBF,3,1,2,3,OR,0.007,23,1.0
espectrograma,SVM-RBF,3,1,2,3,OR,0.014,23,1.0
espectrograma,SVM-RBF,3,1,2,3,OR,0.021,23,1.0
espectrograma,SVM-RBF,3,1,2,4,B,0.007,22,1.0
espectrograma,SVM-RBF,3,1,2,4,B,0.014,22,1.0
espectrograma,SVM-RBF,3,1,2,4,B,0.021,22,0.0
espectrograma,SVM-RBF,3,1,2,4,IR,0.007,22,1.0
espectrograma,SVM-RBF,3,1,2,4,IR,0.014,22,0.0
espectrograma,SVM-RBF,3,1,2,4,IR,0.021,22,1.0
espectrograma,SVM-RBF,3,1,2,4,Normal,0.0,93,1.0
espectrograma,SVM-RBF,3,1,2,4,OR,0.007,22,1.0
espectrograma,SVM-RBF,3,1,2,4,OR,0.014,22,1.0
espectrograma,SVM-RBF,3,1,2,4,OR,0.021,22,1.0
espectrograma,SVM-RBF,3,2,1,0,B,0.007,24,1.0
espectrograma,SVM-RBF,3,2,1,0,B,0.014,24,1.0
espectrograma,SVM-RBF,3,2,1,0,B,0.021,24,0.9583333333333334
espectrograma,SVM-RBF,3,2,1,0,IR,0.007,24,1.0
espectrograma,SVM-RBF,3,2,1,0,IR,0.014,24,0.2916666666666667
espectrograma,SVM-RBF,3,2,1,0,IR,0.021,24,1.0
espectrograma,SVM-RBF,3,2,1,0,Normal,0.0,95,1.0
espectrograma,SVM-RBF,3,2,1,0,OR,0.007,24,1.0
espectrograma,SVM-RBF,3,2,1,0,OR,0.014,24,1.0
espectrograma,SVM-RBF,3,2,1,0,OR,0.021,24,1.0
espectrograma,SVM-RBF,3,2,1,1,B,0.007,22,1.0
espectrograma,SVM-RBF,3,2,1,1,B,0.014,23,1.0
espectrograma,SVM-RBF,3,2,1,1,B,0.021,23,1.0
espectrograma,SVM-RBF,3,2,1,1,IR,0.007,23,1.0
espectrograma,SVM-RBF,3,2,1,1,IR,0.014,22,0.1818181818181818
espectrograma,SVM-RBF,3,2,1,1,IR,0.021,22,1.0
espectrograma,SVM-RBF,3,2,1,1,Normal,0.0,93,1.0
espectrograma,SVM-RBF,3,2,1,1,OR,0.007,22,1.0
espectrograma,SVM-RBF,3,2,1,1,OR,0.014,22,1.0
espectrograma,SVM-RBF,3,2,1,1,OR,0.021,23,1.0
espectrograma,SVM-RBF,3,2,1,2,B,0.007,23,1.0
espectrograma,SVM-RBF,3,2,1,2,B,0.014,22,1.0
espectrograma,SVM-RBF,3,2,1,2,B,0.021,22,1.0
espectrograma,SVM-RBF,3,2,1,2,IR,0.007,22,1.0
espectrograma,SVM-RBF,3,2,1,2,IR,0.014,23,0.217391304347826
espectrograma,SVM-RBF,3,2,1,2,IR,0.021,23,1.0
espectrograma,SVM-RBF,3,2,1,2,Normal,0.0,94,1.0
espectrograma,SVM-RBF,3,2,1,2,OR,0.007,23,1.0
espectrograma,SVM-RBF,3,2,1,2,OR,0.014,23,1.0
espectrograma,SVM-RBF,3,2,1,2,OR,0.021,22,1.0
espectrograma,SVM-RBF,3,2,1,3,B,0.007,22,1.0
espectrograma,SVM-RBF,3,2,1,3,B,0.014,23,1.0
espectrograma,SVM-RBF,3,2,1,3,B,0.021,23,1.0
espectrograma,SVM-RBF,3,2,1,3,IR,0.007,23,1.0
espectrograma,SVM-RBF,3,2,1,3,IR,0.014,22,0.1818181818181818
espectrograma,SVM-RBF,3,2,1,3,IR,0.021,22,1.0
espectrograma,SVM-RBF,3,2,1,3,Normal,0.0,93,1.0
espectrograma,SVM-RBF,3,2,1,3,OR,0.007,22,1.0
espectrograma,SVM-RBF,3,2,1,3,OR,0.014,22,1.0
espectrograma,SVM-RBF,3,2,1,3,OR,0.021,23,1.0
espectrograma,SVM-RBF,3,2,1,4,B,0.007,22,1.0
espectrograma,SVM-RBF,3,2,1,4,B,0.014,22,1.0
espectrograma,SVM-RBF,3,2,1,4,B,0.021,22,0.8636363636363636
espectrograma,SVM-RBF,3,2,1,4,IR,0.007,22,1.0
espectrograma,SVM-RBF,3,2,1,4,IR,0.014,22,0.2272727272727272
espectrograma,SVM-RBF,3,2,1,4,IR,0.021,22,1.0
espectrograma,SVM-RBF,3,2,1,4,Normal,0.0,93,1.0
espectrograma,SVM-RBF,3,2,1,4,OR,0.007,22,1.0
espectrograma,SVM-RBF,3,2,1,4,OR,0.014,22,1.0
espectrograma,SVM-RBF,3,2,1,4,OR,0.021,22,1.0
espectrograma,SVM-RBF,3,3,0,0,B,0.007,24,1.0
espectrograma,SVM-RBF,3,3,0,0,B,0.014,24,1.0
espectrograma,SVM-RBF,3,3,0,0,B,0.021,24,1.0
espectrograma,SVM-RBF,3,3,0,0,IR,0.007,24,1.0
espectrograma,SVM-RBF,3,3,0,0,IR,0.014,24,1.0
espectrograma,SVM-RBF,3,3,0,0,IR,0.021,24,1.0
espectrograma,SVM-RBF,3,3,0,0,Normal,0.0,95,1.0
espectrograma,SVM-RBF,3,3,0,0,OR,0.007,24,1.0
espectrograma,SVM-RBF,3,3,0,0,OR,0.014,24,1.0
espectrograma,SVM-RBF,3,3,0,0,OR,0.021,24,1.0
espectrograma,SVM-RBF,3,3,0,1,B,0.007,22,1.0
espectrograma,SVM-RBF,3,3,0,1,B,0.014,23,1.0
espectrograma,SVM-RBF,3,3,0,1,B,0.021,23,1.0
espectrograma,SVM-RBF,3,3,0,1,IR,0.007,23,1.0
espectrograma,SVM-RBF,3,3,0,1,IR,0.014,22,1.0
espectrograma,SVM-RBF,3,3,0,1,IR,0.021,23,1.0
espectrograma,SVM-RBF,3,3,0,1,Normal,0.0,94,1.0
espectrograma,SVM-RBF,3,3,0,1,OR,0.007,23,1.0
espectrograma,SVM-RBF,3,3,0,1,OR,0.014,23,1.0
espectrograma,SVM-RBF,3,3,0,1,OR,0.021,23,1.0
espectrograma,SVM-RBF,3,3,0,2,B,0.007,23,1.0
espectrograma,SVM-RBF,3,3,0,2,B,0.014,22,1.0
espectrograma,SVM-RBF,3,3,0,2,B,0.021,22,1.0
espectrograma,SVM-RBF,3,3,0,2,IR,0.007,23,1.0
espectrograma,SVM-RBF,3,3,0,2,IR,0.014,23,1.0
espectrograma,SVM-RBF,3,3,0,2,IR,0.021,22,1.0
espectrograma,SVM-RBF,3,3,0,2,Normal,0.0,93,1.0
espectrograma,SVM-RBF,3,3,0,2,OR,0.007,22,1.0
espectrograma,SVM-RBF,3,3,0,2,OR,0.014,22,1.0
espectrograma,SVM-RBF,3,3,0,2,OR,0.021,22,1.0
espectrograma,SVM-RBF,3,3,0,3,B,0.007,22,1.0
espectrograma,SVM-RBF,3,3,0,3,B,0.014,23,1.0
espectrograma,SVM-RBF,3,3,0,3,B,0.021,23,1.0
espectrograma,SVM-RBF,3,3,0,3,IR,0.007,23,1.0
espectrograma,SVM-RBF,3,3,0,3,IR,0.014,22,1.0
espectrograma,SVM-RBF,3,3,0,3,IR,0.021,23,1.0
espectrograma,SVM-RBF,3,3,0,3,Normal,0.0,94,1.0
espectrograma,SVM-RBF,3,3,0,3,OR,0.007,23,1.0
espectrograma,SVM-RBF,3,3,0,3,OR,0.014,23,1.0
espectrograma,SVM-RBF,3,3,0,3,OR,0.021,23,1.0
espectrograma,SVM-RBF,3,3,0,4,B,0.007,22,1.0
espectrograma,SVM-RBF,3,3,0,4,B,0.014,22,1.0
espectrograma,SVM-RBF,3,3,0,4,B,0.021,22,1.0
espectrograma,SVM-RBF,3,3,0,4,IR,0.007,22,1.0
espectrograma,SVM-RBF,3,3,0,4,IR,0.014,22,1.0
espectrograma,SVM-RBF,3,3,0,4,IR,0.021,22,1.0
espectrograma,SVM-RBF,3,3,0,4,Normal,0.0,93,1.0
espectrograma,SVM-RBF,3,3,0,4,OR,0.007,22,1.0
espectrograma,SVM-RBF,3,3,0,4,OR,0.014,22,1.0
espectrograma,SVM-RBF,3,3,0,4,OR,0.021,22,1.0
espectrograma,RandomForest,0,0,0,0,B,0.007,24,1.0
espectrograma,RandomForest,0,0,0,0,B,0.014,24,0.7916666666666666
espectrograma,RandomForest,0,0,0,0,B,0.021,24,1.0
espectrograma,RandomForest,0,0,0,0,IR,0.007,24,1.0
espectrograma,RandomForest,0,0,0,0,IR,0.014,24,1.0
espectrograma,RandomForest,0,0,0,0,IR,0.021,24,1.0
espectrograma,RandomForest,0,0,0,0,Normal,0.0,48,1.0
espectrograma,RandomForest,0,0,0,0,OR,0.007,24,1.0
espectrograma,RandomForest,0,0,0,0,OR,0.014,24,1.0
espectrograma,RandomForest,0,0,0,0,OR,0.021,24,0.9583333333333334
espectrograma,RandomForest,0,0,0,1,B,0.007,23,1.0
espectrograma,RandomForest,0,0,0,1,B,0.014,22,0.9090909090909092
espectrograma,RandomForest,0,0,0,1,B,0.021,23,0.9565217391304348
espectrograma,RandomForest,0,0,0,1,IR,0.007,22,1.0
espectrograma,RandomForest,0,0,0,1,IR,0.014,22,1.0
espectrograma,RandomForest,0,0,0,1,IR,0.021,23,1.0
espectrograma,RandomForest,0,0,0,1,Normal,0.0,46,1.0
espectrograma,RandomForest,0,0,0,1,OR,0.007,23,1.0
espectrograma,RandomForest,0,0,0,1,OR,0.014,22,1.0
espectrograma,RandomForest,0,0,0,1,OR,0.021,23,0.9565217391304348
espectrograma,RandomForest,0,0,0,2,B,0.007,22,1.0
espectrograma,RandomForest,0,0,0,2,B,0.014,23,1.0
espectrograma,RandomForest,0,0,0,2,B,0.021,22,0.9090909090909092
espectrograma,RandomForest,0,0,0,2,IR,0.007,23,1.0
espectrograma,RandomForest,0,0,0,2,IR,0.014,23,1.0
espectrograma,RandomForest,0,0,0,2,IR,0.021,22,1.0
espectrograma,RandomForest,0,0,0,2,Normal,0.0,47,1.0
espectrograma,RandomForest,0,0,0,2,OR,0.007,22,1.0
espectrograma,RandomForest,0,0,0,2,OR,0.014,23,1.0
espectrograma,RandomForest,0,0,0,2,OR,0.021,22,1.0
espectrograma,RandomForest,0,0,0,3,B,0.007,23,1.0
espectrograma,RandomForest,0,0,0,3,B,0.014,22,0.8636363636363636
espectrograma,RandomForest,0,0,0,3,B,0.021,23,0.9130434782608696
espectrograma,RandomForest,0,0,0,3,IR,0.007,22,1.0
espectrograma,RandomForest,0,0,0,3,IR,0.014,22,1.0
espectrograma,RandomForest,0,0,0,3,IR,0.021,23,1.0
espectrograma,RandomForest,0,0,0,3,Normal,0.0,46,1.0
espectrograma,RandomForest,0,0,0,3,OR,0.007,23,1.0
espectrograma,RandomForest,0,0,0,3,OR,0.014,22,1.0
espectrograma,RandomForest,0,0,0,3,OR,0.021,23,0.8260869565217391
espectrograma,RandomForest,0,0,0,4,B,0.007,22,1.0
espectrograma,RandomForest,0,0,0,4,B,0.014,22,0.9090909090909092
espectrograma,RandomForest,0,0,0,4,B,0.021,22,1.0
espectrograma,RandomForest,0,0,0,4,IR,0.007,22,1.0
espectrograma,RandomForest,0,0,0,4,IR,0.014,22,1.0
espectrograma,RandomForest,0,0,0,4,IR,0.021,22,1.0
espectrograma,RandomForest,0,0,0,4,Normal,0.0,46,1.0
espectrograma,RandomForest,0,0,0,4,OR,0.007,22,1.0
espectrograma,RandomForest,0,0,0,4,OR,0.014,22,1.0
espectrograma,RandomForest,0,0,0,4,OR,0.021,22,1.0
espectrograma,RandomForest,0,1,1,0,B,0.007,24,0.875
espectrograma,RandomForest,0,1,1,0,B,0.014,24,0.5416666666666666
espectrograma,RandomForest,0,1,1,0,B,0.021,24,0.0
espectrograma,RandomForest,0,1,1,0,IR,0.007,24,1.0
espectrograma,RandomForest,0,1,1,0,IR,0.014,24,0.125
espectrograma,RandomForest,0,1,1,0,IR,0.021,24,1.0
espectrograma,RandomForest,0,1,1,0,Normal,0.0,95,1.0
espectrograma,RandomForest,0,1,1,0,OR,0.007,24,1.0
espectrograma,RandomForest,0,1,1,0,OR,0.014,24,1.0
espectrograma,RandomForest,0,1,1,0,OR,0.021,24,1.0
espectrograma,RandomForest,0,1,1,1,B,0.007,22,1.0
espectrograma,RandomForest,0,1,1,1,B,0.014,23,0.6521739130434783
espectrograma,RandomForest,0,1,1,1,B,0.021,22,0.0
espectrograma,RandomForest,0,1,1,1,IR,0.007,23,1.0
espectrograma,RandomForest,0,1,1,1,IR,0.014,22,0.2272727272727272
espectrograma,RandomForest,0,1,1,1,IR,0.021,22,0.9090909090909092
espectrograma,RandomForest,0,1,1,1,Normal,0.0,93,1.0
espectrograma,RandomForest,0,1,1,1,OR,0.007,23,1.0
espectrograma,RandomForest,0,1,1,1,OR,0.014,23,1.0
espectrograma,RandomForest,0,1,1,1,OR,0.021,23,1.0
espectrograma,RandomForest,0,1,1,2,B,0.007,23,0.9130434782608696
espectrograma,RandomForest,0,1,1,2,B,0.014,22,0.4545454545454545
espectrograma,RandomForest,0,1,1,2,B,0.021,23,0.0
espectrograma,RandomForest,0,1,1,2,IR,0.007,22,1.0
espectrograma,RandomForest,0,1,1,2,IR,0.014,23,0.1304347826086956
espectrograma,RandomForest,0,1,1,2,IR,0.021,23,1.0
espectrograma,RandomForest,0,1,1,2,Normal,0.0,93,1.0
espectrograma,RandomForest,0,1,1,2,OR,0.007,22,1.0
espectrograma,RandomForest,0,1,1,2,OR,0.014,22,1.0
espectrograma,RandomForest,0,1,1,2,OR,0.021,22,1.0
espectrograma,RandomForest,0,1,1,3,B,0.007,22,0.9545454545454546
espectrograma,RandomForest,0,1,1,3,B,0.014,23,0.782608695652174
espectrograma,RandomForest,0,1,1,3,B,0.021,22,0.0
espectrograma,RandomForest,0,1,1,3,IR,0.007,23,1.0
espectrograma,RandomForest,0,1,1,3,IR,0.014,22,0.2272727272727272
espectrograma,RandomForest,0,1,1,3,IR,0.021,22,0.8181818181818182
espectrograma,RandomForest,0,1,1,3,Normal,0.0,93,1.0
espectrograma,RandomForest,0,1,1,3,OR,0.007,23,1.0
espectrograma,RandomForest,0,1,1,3,OR,0.014,23,1.0
espectrograma,RandomForest,0,1,1,3,OR,0.021,23,0.9565217391304348
espectrograma,RandomForest,0,1,1,4,B,0.007,22,1.0
espectrograma,RandomForest,0,1,1,4,B,0.014,22,0.8181818181818182
espectrograma,RandomForest,0,1,1,4,B,0.021,22,0.0
espectrograma,RandomForest,0,1,1,4,IR,0.007,22,1.0
espectrograma,RandomForest,0,1,1,4,IR,0.014,22,0.0
espectrograma,RandomForest,0,1,1,4,IR,0.021,22,0.8636363636363636
espectrograma,RandomForest,0,1,1,4,Normal,0.0,93,1.0
espectrograma,RandomForest,0,1,1,4,OR,0.007,22,1.0
espectrograma,RandomForest,0,1,1,4,OR,0.014,22,1.0
espectrograma,RandomForest,0,1,1,4,OR,0.021,22,1.0
espectrograma,RandomForest,0,2,2,0,B,0.007,24,1.0
espectrograma,RandomForest,0,2,2,0,B,0.014,24,1.0
espectrograma,RandomForest,0,2,2,0,B,0.021,24,0.0
espectrograma,RandomForest,0,2,2,0,IR,0.007,24,1.0
espectrograma,RandomForest,0,2,2,0,IR,0.014,24,0.2083333333333333
espectrograma,RandomForest,0,2,2,0,IR,0.021,24,0.9166666666666666
espectrograma,RandomForest,0,2,2,0,Normal,0.0,95,1.0
espectrograma,RandomForest,0,2,2,0,OR,0.007,24,1.0
espectrograma,RandomForest,0,2,2,0,OR,0.014,24,1.0
espectrograma,RandomForest,0,2,2,0,OR,0.021,24,1.0
espectrograma,RandomForest,0,2,2,1,B,0.007,22,1.0
espectrograma,RandomForest,0,2,2,1,B,0.014,23,0.8695652173913043
espectrograma,RandomForest,0,2,2,1,B,0.021,23,0.0
espectrograma,RandomForest,0,2,2,1,IR,0.007,23,1.0
espectrograma,RandomForest,0,2,2,1,IR,0.014,22,0.0
espectrograma,RandomForest,0,2,2,1,IR,0.021,22,0.9545454545454546
espectrograma,RandomForest,0,2,2,1,Normal,0.0,93,1.0
espectrograma,RandomForest,0,2,2,1,OR,0.007,22,1.0
espectrograma,RandomForest,0,2,2,1,OR,0.014,22,1.0
espectrograma,RandomForest,0,2,2,1,OR,0.021,23,1.0
espectrograma,RandomForest,0,2,2,2,B,0.007,23,1.0
espectrograma,RandomForest,0,2,2,2,B,0.014,22,0.9545454545454546
espectrograma,RandomForest,0,2,2,2,B,0.021,22,0.0
espectrograma,RandomForest,0,2,2,2,IR,0.007,22,1.0
espectrograma,RandomForest,0,2,2,2,IR,0.014,23,0.3478260869565217
espectrograma,RandomForest,0,2,2,2,IR,0.021,23,0.7391304347826086
espectrograma,RandomForest,0,2,2,2,Normal,0.0,94,1.0
espectrograma,RandomForest,0,2,2,2,OR,0.007,23,1.0
espectrograma,RandomForest,0,2,2,2,OR,0.014,23,1.0
espectrograma,RandomForest,0,2,2,2,OR,0.021,22,1.0
espectrograma,RandomForest,0,2,2,3,B,0.007,22,1.0
espectrograma,RandomForest,0,2,2,3,B,0.014,23,0.9565217391304348
espectrograma,RandomForest,0,2,2,3,B,0.021,23,0.0
espectrograma,RandomForest,0,2,2,3,IR,0.007,23,1.0
espectrograma,RandomForest,0,2,2,3,IR,0.014,22,0.3636363636363636
espectrograma,RandomForest,0,2,2,3,IR,0.021,22,0.9545454545454546
espectrograma,RandomForest,0,2,2,3,Normal,0.0,93,1.0
espectrograma,RandomForest,0,2,2,3,OR,0.007,22,1.0
espectrograma,RandomForest,0,2,2,3,OR,0.014,22,1.0
espectrograma,RandomForest,0,2,2,3,OR,0.021,23,1.0
espectrograma,RandomForest,0,2,2,4,B,0.007,22,0.8636363636363636
espectrograma,RandomForest,0,2,2,4,B,0.014,22,0.8181818181818182
espectrograma,RandomForest,0,2,2,4,B,0.021,22,0.0
espectrograma,RandomForest,0,2,2,4,IR,0.007,22,1.0
espectrograma,RandomForest,0,2,2,4,IR,0.014,22,0.3636363636363636
espectrograma,RandomForest,0,2,2,4,IR,0.021,22,0.9090909090909092
espectrograma,RandomForest,0,2,2,4,Normal,0.0,93,0.989247311827957
espectrograma,RandomForest,0,2,2,4,OR,0.007,22,1.0
espectrograma,RandomForest,0,2,2,4,OR,0.014,22,1.0
espectrograma,RandomForest,0,2,2,4,OR,0.021,22,1.0
espectrograma,RandomForest,0,3,3,0,B,0.007,24,1.0
espectrograma,RandomForest,0,3,3,0,B,0.014,24,0.9583333333333334
espectrograma,RandomForest,0,3,3,0,B,0.021,24,0.625
espectrograma,RandomForest,0,3,3,0,IR,0.007,24,1.0
espectrograma,RandomForest,0,3,3,0,IR,0.014,24,0.0416666666666666
espectrograma,RandomForest,0,3,3,0,IR,0.021,24,0.8333333333333334
espectrograma,RandomForest,0,3,3,0,Normal,0.0,95,1.0
espectrograma,RandomForest,0,3,3,0,OR,0.007,24,1.0
espectrograma,RandomForest,0,3,3,0,OR,0.014,24,1.0
espectrograma,RandomForest,0,3,3,0,OR,0.021,24,0.9583333333333334
espectrograma,RandomForest,0,3,3,1,B,0.007,22,1.0
espectrograma,RandomForest,0,3,3,1,B,0.014,23,0.9130434782608696
espectrograma,RandomForest,0,3,3,1,B,0.021,23,0.5217391304347826
espectrograma,RandomForest,0,3,3,1,IR,0.007,23,1.0
espectrograma,RandomForest,0,3,3,1,IR,0.014,22,0.0454545454545454
espectrograma,RandomForest,0,3,3,1,IR,0.021,23,0.9130434782608696
espectrograma,RandomForest,0,3,3,1,Normal,0.0,94,1.0
espectrograma,RandomForest,0,3,3,1,OR,0.007,23,1.0
espectrograma,RandomForest,0,3,3,1,OR,0.014,23,1.0
espectrograma,RandomForest,0,3,3,1,OR,0.021,23,0.9565217391304348
espectrograma,RandomForest,0,3,3,2,B,0.007,23,1.0
espectrograma,RandomForest,0,3,3,2,B,0.014,22,0.8636363636363636
espectrograma,RandomForest,0,3,3,2,B,0.021,22,0.3636363636363636
espectrograma,RandomForest,0,3,3,2,IR,0.007,23,1.0
espectrograma,RandomForest,0,3,3,2,IR,0.014,23,0.0434782608695652
espectrograma,RandomForest,0,3,3,2,IR,0.021,22,0.8181818181818182
espectrograma,RandomForest,0,3,3,2,Normal,0.0,93,1.0
espectrograma,RandomForest,0,3,3,2,OR,0.007,22,1.0
espectrograma,RandomForest,0,3,3,2,OR,0.014,22,1.0
espectrograma,RandomForest,0,3,3,2,OR,0.021,22,0.9545454545454546
espectrograma,RandomForest,0,3,3,3,B,0.007,22,0.9545454545454546
espectrograma,RandomForest,0,3,3,3,B,0.014,23,0.9565217391304348
espectrograma,RandomForest,0,3,3,3,B,0.021,23,0.6956521739130435
espectrograma,RandomForest,0,3,3,3,IR,0.007,23,1.0
espectrograma,RandomForest,0,3,3,3,IR,0.014,22,0.0454545454545454
espectrograma,RandomForest,0,3,3,3,IR,0.021,23,0.9565217391304348
espectrograma,RandomForest,0,3,3,3,Normal,0.0,94,1.0
espectrograma,RandomForest,0,3,3,3,OR,0.007,23,1.0
espectrograma,RandomForest,0,3,3,3,OR,0.014,23,0.9130434782608696
espectrograma,RandomForest,0,3,3,3,OR,0.021,23,0.9130434782608696
espectrograma,RandomForest,0,3,3,4,B,0.007,22,0.9090909090909092
espectrograma,RandomForest,0,3,3,4,B,0.014,22,0.9545454545454546
